1/7/2017,9:31:2,34.34,64.82,34.01
1/7/2017,9:31:3,33.73,64.15,34.01
1/7/2017,9:31:4,32.91,63.49,34.01
1/7/2017,9:31:4,32.25,62.89,34.01
1/7/2017,9:31:5,31.78,62.21,34.01
1/7/2017,9:31:5,31.35,61.64,34.02
1/7/2017,9:31:6,31.10,61.03,34.02
1/7/2017,9:31:6,30.66,60.41,34.02
1/7/2017,9:31:7,30.51,59.86,34.02
1/7/2017,9:31:8,30.25,59.28,34.02
1/7/2017,9:31:8,30.04,58.70,34.02
1/7/2017,9:31:9,29.99,58.15,34.02
1/7/2017,9:31:9,29.80,57.69,34.02
1/7/2017,9:31:10,29.45,57.15,34.02
1/7/2017,9:31:11,29.37,56.73,34.02
1/7/2017,9:31:11,29.23,56.14,34.02
1/7/2017,9:31:12,29.17,55.78,34.02
1/7/2017,9:31:12,29.12,55.38,34.02
1/7/2017,9:31:13,29.12,54.90,34.02
1/7/2017,9:31:14,29.11,54.51,34.02
1/7/2017,9:31:14,29.00,54.07,34.02
1/7/2017,9:31:15,29.01,53.66,34.02
1/7/2017,9:31:15,29.04,53.36,34.02
1/7/2017,9:31:16,28.92,53.04,34.02
1/7/2017,9:31:16,28.73,52.57,34.02
1/7/2017,9:31:17,28.63,52.28,34.03
1/7/2017,9:31:18,28.58,51.90,34.03
1/7/2017,9:31:18,28.56,51.58,34.03
1/7/2017,9:31:19,28.39,51.26,34.03
1/7/2017,9:31:19,28.48,50.98,34.03
1/7/2017,9:31:20,28.40,50.65,34.03
1/7/2017,9:31:21,28.50,50.32,34.03
1/7/2017,9:31:21,28.57,50.14,34.03
1/7/2017,9:31:22,28.50,49.83,34.03
1/7/2017,9:31:22,28.58,49.53,34.03
1/7/2017,9:31:23,28.54,49.29,34.03
1/7/2017,9:31:24,28.39,49.03,34.03
1/7/2017,9:31:24,28.44,48.69,34.03
1/7/2017,9:31:25,28.34,48.49,34.03
1/7/2017,9:31:25,28.30,48.24,34.03
1/7/2017,9:31:26,28.29,48.06,34.03
1/7/2017,9:31:26,28.17,47.79,34.03
1/7/2017,9:31:27,28.26,47.65,34.03
1/7/2017,9:31:28,28.04,47.38,34.03
1/7/2017,9:31:28,28.13,47.14,34.03
