1/7/2017,9:31:5,30.41,58.19,34.00
1/7/2017,9:31:6,30.11,57.59,34.00
1/7/2017,9:31:6,29.74,57.09,34.00
1/7/2017,9:31:7,29.54,56.56,34.01
1/7/2017,9:31:8,29.33,55.98,34.01
1/7/2017,9:31:8,29.34,55.57,34.01
1/7/2017,9:31:9,29.07,54.98,34.01
1/7/2017,9:31:9,29.05,54.62,34.01
1/7/2017,9:31:10,29.06,54.11,34.01
1/7/2017,9:31:11,29.00,53.71,34.01
1/7/2017,9:31:11,29.09,53.31,34.01
1/7/2017,9:31:12,29.89,52.81,34.01
1/7/2017,9:31:12,30.03,52.39,34.01
1/7/2017,9:31:13,29.98,52.12,34.01
1/7/2017,9:31:14,29.44,51.68,34.01
1/7/2017,9:31:14,29.18,51.32,34.01
1/7/2017,9:31:15,28.94,51.04,34.01
1/7/2017,9:31:15,28.81,50.62,34.01
1/7/2017,9:31:16,28.45,50.32,34.01
1/7/2017,9:31:16,28.63,50.02,34.01
1/7/2017,9:31:17,28.59,49.64,34.01
1/7/2017,9:31:18,28.55,49.32,34.02
1/7/2017,9:31:18,28.42,49.00,34.02
1/7/2017,9:31:19,28.18,48.73,34.02
1/7/2017,9:31:19,28.07,48.45,34.02
1/7/2017,9:31:20,28.19,48.20,34.02
1/7/2017,9:31:21,28.38,47.85,34.02
1/7/2017,9:31:21,28.28,47.58,34.02
1/7/2017,9:31:22,28.23,47.30,34.02
1/7/2017,9:31:22,27.92,47.10,34.02
1/7/2017,9:31:23,27.91,46.75,34.02
1/7/2017,9:31:24,28.29,46.64,34.02
1/7/2017,9:31:24,28.04,46.42,34.02
1/7/2017,9:31:25,27.87,46.07,34.02
1/7/2017,9:31:25,27.70,45.89,34.02
1/7/2017,9:31:26,27.62,45.65,34.02
1/7/2017,9:31:26,27.49,45.41,34.02
1/7/2017,9:31:27,27.39,45.18,34.02
1/7/2017,9:31:28,27.48,45.00,34.02
1/7/2017,9:31:28,27.52,44.75,34.02
1/7/2017,9:31:29,27.73,44.55,34.02
1/7/2017,9:31:29,28.06,44.39,34.02
1/7/2017,9:31:30,28.35,44.15,34.03
1/7/2017,9:31:31,28.56,44.02,34.03
1/7/2017,9:31:31,29.22,43.81,34.03
